x,y,predicted values
0.325444,0.41825,-2.147363
0.0392,0.953109,2.382649
0.888701,0.00238,0.770561
0.340642,0.563592,-0.650194
0.038224,0.574273,0.45499
0.103334,0.153826,1.115827
0.295674,0.935134,-1.452553
0.905562,0.640894,-1.392839
0.650584,0.296254,-1.752644
0.181277,0.290532,1.55168
0.13727,0.368704,-1.064242
0.06453,0.917815,1.595704
0.148486,0.540642,-1.330205
0.179217,0.783688,1.586523
0.21767,0.592721,-2.240256
0.760632,0.712123,-0.838582
0.020829,0.856428,-1.070733
0.609415,0.389334,-1.604942
0.302739,0.628397,-0.566482
0.861372,0.989776,-0.018947
0.889509,0.909102,-0.469979
0.951125,0.733318,0.309695
0.536675,0.289891,0.535536
0.466682,0.485405,1.130517
0.388449,0.936431,-1.054341
0.817441,0.298787,-0.311374
0.795483,0.418448,-1.087881
0.292576,0.235126,-0.468664
0.085496,0.205844,-0.687303
0.930419,0.052232,0.276008
0.704692,0.50222,0.81581
0.600641,0.127459,0.509091
0.830777,0.51783,0.401114
0.568338,0.939879,-0.408847
0.156771,0.943252,-0.195045
0.869245,0.091615,-0.042285
0.79411,0.832364,-0.522929
0.702388,0.33962,-0.644143
0.215503,0.486748,-2.653919
0.952193,0.065339,-0.557683
0.18967,0.928573,-0.510717
0.591363,0.542382,-1.094603
0.790448,0.586603,-0.049764
0.294163,0.320867,0.057388
0.064561,0.201648,0.63761
0.833722,0.180377,0.239328
0.929732,0.687694,1.14403
0.805768,0.73576,-2.462554
0.425101,0.554788,-0.907263
0.89189,0.362829,-0.75119
0.921401,0.613718,0.83529
0.373465,0.53077,-2.097514
0.918151,0.064591,0.452733
0.217762,0.291295,-0.304415
0.091279,0.824216,0.066163
0.678523,0.782681,0.10372
0.854429,0.444739,-1.29994
0.730236,0.920409,1.387281
0.33518,0.82237,-0.113939
0.062425,0.738506,-0.311224
0.555505,0.100343,-1.124646
0.071763,0.319493,-0.296526
0.024338,0.354574,1.302055
0.72015,0.800473,0.378459
0.590387,0.331426,-0.106599
0.911269,0.027543,-0.054688
0.364187,0.391821,-1.738063
0.247303,0.265187,0.765127
0.00853,0.120211,1.207436
0.326452,0.449668,-2.056866
0.46125,0.203189,-0.229702
0.240299,0.382284,1.282745
0.650675,0.723781,-1.712588
0.827512,0.008682,0.676575
0.482155,0.468345,0.817411
0.443671,0.273259,-0.751644
0.894453,0.422339,0.536377
0.696376,0.993317,0.689776
0.106554,0.416251,-0.726618
0.582834,0.847486,-0.520149
0.673533,0.331243,-1.915202
0.391547,0.09189,1.848595
0.949828,0.267521,2.380271
0.155596,0.732586,1.187653
0.502815,0.62089,0.914428
0.503853,0.96759,1.063486
0.820874,0.344793,1.256834
0.382528,0.443122,-2.151954
0.063569,0.016663,1.469627
0.76022,0.911727,0.795869
0.285695,0.738354,-0.559655
0.663554,0.918349,1.121804
0.442451,0.10251,4.398323
0.589883,0.007797,1.314645
0.780377,0.622492,-2.729448
0.230716,0.804395,-0.319677
0.287816,0.212421,-0.281791
0.905364,0.695201,0.929521
0.730724,0.651713,-1.355609
0.02678,0.355642,1.264863
0.574197,0.951461,-0.896944
0.636347,0.133349,0.435847
0.871366,0.609506,-1.018948
0.338247,0.929534,-0.895404
0.131594,0.359442,-0.78242
0.72668,0.75845,-0.024773
0.536736,0.535836,-0.211962
0.315236,0.212222,-0.115024
0.938796,0.512291,0.145408
0.055787,0.850172,-1.301537
0.084413,0.778134,-0.187706
0.325628,0.480247,-1.176884
0.853483,0.240772,-0.052154
0.543877,0.880385,1.953652
0.397833,0.631266,1.441212
0.809857,0.76936,-0.118876
0.757366,0.598779,-0.268685
0.618647,0.780346,0.150626
0.128283,0.483375,-0.103503
0.002121,0.989181,2.318361
0.774517,0.693126,-0.639352
0.17171,0.423667,0.450965
0.112871,0.292241,-0.045735
0.547204,0.239429,1.438911
0.176867,0.938415,0.572451
0.550301,0.439445,-0.179481
0.52723,0.623499,1.429143
0.688518,0.859724,0.783633
0.040787,0.170886,0.116711
0.279866,0.524651,-0.34237
0.131563,0.974746,-0.622834
0.343572,0.349203,-1.59757
0.13463,0.968261,-0.427186
0.006806,0.602686,-0.807326
0.459159,0.960235,0.927082
0.714336,0.938537,0.281812
0.733837,0.36231,-1.546088
0.00914,0.506538,1.030632
0.150179,0.930404,-0.932179
0.43975,0.375784,-0.633066
0.906432,0.785397,1.771758
0.638666,0.192889,2.155484
0.552193,0.208408,1.359089
0.237263,0.375601,0.43741
0.430747,0.327672,1.466364
0.286503,0.90573,0.437644
0.591806,0.024292,1.657031
0.789731,0.723507,-2.763213
0.363729,0.683497,-0.44766
0.570397,0.056428,0.684032
0.060731,0.223468,-0.734031
0.906249,0.262898,-0.6021
0.161212,0.991592,-1.156522
0.677546,0.983337,0.798421
0.450599,0.167895,1.251024
0.974563,0.132586,1.526936
0.056794,0.131502,-0.597003
0.497337,0.067857,0.480836
0.672267,0.053788,-1.066096
0.837903,0.350317,0.66026
0.470878,0.804547,0.937022
0.734722,0.513893,-0.012945
0.834318,0.379644,0.233281
0.628733,0.268894,0.181254
0.734691,0.116487,1.378155
0.091218,0.417304,0.717948
0.848631,0.069429,-1.042196
0.082368,0.561837,0.998746
0.02417,0.718746,0.267744
0.845686,0.551324,0.790527
0.276387,0.545815,-1.228033
0.952438,0.448661,-0.195181
0.173663,0.122637,0.803264
0.181598,0.923171,-0.300495
0.064607,0.806104,-0.915005
0.763241,0.9458,-0.206288
0.731868,0.275822,-0.843703
0.420401,0.786328,-0.458833
0.099443,0.401541,0.423106
0.105165,0.080766,0.090823
0.142809,0.359747,-0.569994
0.789807,0.208728,0.697142
0.471366,0.094224,2.103797
0.982666,0.316335,-0.787194
0.601846,0.139284,0.404792
0.34873,0.232136,1.842638
0.159548,0.842802,1.558066
0.910613,0.279652,0.294999
0.737423,0.679438,-1.247949
0.463401,0.902739,1.485439
0.348806,0.929473,0.175844
0.098375,0.614817,-0.557471
0.273396,0.058198,0.702333
0.315602,0.31841,0.512553
0.356847,0.922484,0.889884
0.244175,0.110582,3.475101
0.480598,0.007599,-0.211762
0.940429,0.701106,-0.453658
0.77734,0.750729,-1.026983
0.146792,0.240894,-0.28966
0.30071,0.805097,-0.677695
0.030808,0.559655,0.943366
0.543633,0.943114,-1.810426
0.143496,0.413123,-2.801847
0.265553,0.147814,0.579529
0.47013,0.141497,0.961776
0.411124,0.679866,0.80903
0.702602,0.259297,-0.875445
0.541299,0.046616,-1.626475
0.874739,0.28246,-1.251355
0.410468,0.33463,0.886586
0.818479,0.691417,-0.757764
0.397314,0.702495,0.016609
0.294255,0.119219,1.6095
0.47953,0.099351,2.089153
0.347158,0.888853,0.214657
0.730449,0.616144,-2.06307
0.530114,0.731136,-1.115658
0.968536,0.971496,-2.104353
0.476448,0.552285,-1.974153
0.220218,0.620676,-1.358766
0.321523,0.909453,-0.767867
0.078309,0.167666,-0.11757
0.160647,0.038804,1.250763
0.418219,0.957794,1.384868
0.212619,0.788296,-0.892315
0.800427,0.422873,-1.139455
0.250172,0.22266,0.590696
0.12752,0.560327,-0.131097
0.575601,0.387381,-0.3805
0.380896,0.119493,0.077421
0.449577,0.305364,-0.327187
0.324498,0.993606,-1.415314
0.828809,0.021607,1.470573
0.05481,0.947326,-0.24607
0.347372,0.952239,-0.56608
0.198596,0.947768,-0.328197
0.730755,0.076616,0.22164
0.778271,0.834501,-0.506968
0.583597,0.555413,-1.423825
0.068315,0.694575,-1.235178
0.79826,0.961135,1.966002
0.421286,0.65922,0.616915
0.810483,0.99324,0.867291
0.519493,0.155901,-0.76324
0.552102,0.555138,0.394437
0.193149,0.134569,0.687596
0.624353,0.808865,2.403554
0.067384,0.734813,0.388395
0.359213,0.874815,-0.373225
0.085344,0.296635,0.050321
0.05243,0.030533,0.480264
0.748608,0.401633,-0.379084
0.585641,0.358709,0.423227
0.619562,0.540734,-0.377915
0.969329,0.910842,-0.360592
0.825849,0.700359,-0.961836
0.308507,0.471672,-1.684083
0.59379,0.696223,0.191652
0.971557,0.222843,0.674798
0.970108,0.283757,0.59894
0.269184,0.333852,-1.044174
0.013687,0.167117,0.804389
0.372198,0.267735,1.127392
0.974807,0.002487,-0.493818
0.576822,0.846815,-1.347414
0.331777,0.133776,-0.523892
0.882277,0.587213,1.347373
0.892378,0.929427,-0.712724
