x,y,predicted values
0.436408,0.429755,0.404735
0.146426,0.843748,-0.18151
0.102144,0.203433,0.740201
0.525124,0.122164,1.478421
0.610758,0.686778,-1.284946
0.78024,0.094713,0.733179
0.458213,0.085466,3.526541
0.673533,0.058701,-0.198969
0.131868,0.854673,-0.53964
0.50219,0.27126,2.374475
0.510231,0.746624,-0.271021
0.880568,0.728252,-2.832012
0.446143,0.055604,3.880405
0.708492,0.601678,-0.526462
0.642817,0.753506,-1.847263
0.739162,0.134371,1.433437
0.791501,0.850645,-1.304587
0.789319,0.838285,-1.07114
0.46952,0.295232,0.417087
0.593835,0.493339,-0.530944
0.733165,0.958618,0.833133
0.994156,0.375875,-1.196469
0.470771,0.257664,-0.010514
0.577386,0.199832,0.327573
0.060441,0.588861,0.716393
0.502724,0.019806,1.517793
0.27361,0.161456,2.112277
0.491341,0.441718,0.928549
0.999802,0.427588,-1.0045
0.581704,0.752514,-0.984266
0.608316,0.533165,-1.116366
0.163333,0.673625,-0.458657
0.007263,0.014496,-2.500693
0.893629,0.686625,-1.499255
0.032578,0.293126,0.914575
0.849744,0.013809,0.390577
0.242161,0.441291,-0.081139
0.056764,0.215274,0.290665
0.503166,0.404532,1.609956
0.491127,0.052506,1.911908
0.295827,0.134676,2.115214
0.284123,0.359411,1.197661
0.160204,0.573281,-0.115323
0.8748,0.150103,-0.468538
0.683864,0.628382,-0.654451
0.532876,0.454643,1.639608
0.778546,0.435386,-0.775003
0.465522,0.950347,-0.154625
0.921523,0.170138,1.570275
0.04712,0.522652,0.475004
0.912566,0.93727,-1.516873
0.642802,0.153292,0.270494
0.072145,0.015442,0.403353
0.289693,0.312627,0.455213
0.580377,0.392493,0.373496
0.317769,0.118364,1.938434
0.666377,0.01471,0.015949
0.545754,0.236362,2.157272
0.611383,0.331899,0.387144
0.103456,0.110277,-0.813998
0.981552,0.919219,-0.987191
0.954345,0.81677,0.525558
0.782406,0.872465,-0.377719
0.189548,0.529442,-0.256913
0.857267,0.608576,0.116563
0.433677,0.528374,-0.717117
0.056474,0.884123,-0.660556
0.938796,0.512291,-0.140616
0.354726,0.563653,-1.612589
0.221241,0.40354,1.579109
0.929519,0.416373,0.313054
0.645838,0.500374,-1.261377
0.703166,0.839719,0.236615
0.948653,0.511116,-0.505934
0.744259,0.96054,0.29359
0.315694,0.864652,-0.518506
0.441367,0.469352,-0.36892
0.538659,0.385412,0.613278
0.80911,0.346792,1.732591
0.060136,0.231861,0.027359
0.16376,0.432212,0.196599
0.746334,0.470314,0.515377
0.176623,0.637781,-1.248438
0.33814,0.11545,2.758467
0.882719,0.250828,0.414241
0.74345,0.578408,-1.252701
0.185214,0.967346,-1.35311
0.030808,0.70927,-0.609724
0.657816,0.754299,-1.730357
0.613413,0.855253,-0.966151
0.086732,0.474113,1.603669
0.506294,0.834394,-0.852279
0.806455,0.746349,-3.064939
0.606683,0.81619,0.13812
0.72459,0.328603,-1.566031
0.161883,0.98558,-1.507026
0.06746,0.275166,1.435914
0.572808,0.798367,-0.880377
0.11931,0.622293,-0.182229
0.227115,0.128252,1.242731
0.64033,0.520348,-0.420636
0.777874,0.623636,-2.579893
0.072114,0.77052,-1.03205
0.114443,0.957504,-0.887351
0.246265,0.858564,0.563027
0.26746,0.547738,-0.446188
0.938552,0.211627,2.876933
0.357305,0.879194,-0.834082
0.205219,0.226535,2.097325
0.041306,0.105745,0.745251
0.858747,0.894606,0.574674
0.216419,0.537728,-1.494209
0.205493,0.154345,1.751298
0.244388,0.532494,-1.310102
0.624811,0.796246,-0.178973
0.828733,0.179568,0.432001
0.738857,0.135607,1.392384
0.299489,0.520424,-1.574858
0.486717,0.783154,-0.601345
0.324666,0.306538,0.583001
0.931838,0.26041,1.660834
0.128283,0.842573,0.016865
0.712703,0.801572,-0.293138
0.041413,0.314199,1.361442
0.065537,0.658686,0.588416
0.701198,0.146578,0.621677
0.76733,0.523125,0.494561
0.018235,0.345846,1.329136
0.013779,0.33463,1.576563
0.912428,0.002518,-0.835845
0.102174,0.246754,1.376023
0.658183,0.559701,0.099688
0.789303,0.928359,-0.275317
0.295308,0.051743,1.325471
0.796597,0.275639,2.145825
