x,y,predicted values
0.302831,0.543633,-2.36086
0.586618,0.66656,-1.041948
0.779797,0.233448,1.957333
0.357885,0.10811,2.363261
0.979309,0.773556,-0.78
0.439872,0.675731,0.354295
0.497475,0.256367,1.799095
0.706813,0.236347,2.413525
0.371511,0.693858,0.321072
0.110857,0.716884,-1.196662
0.753201,0.779294,-2.075835
0.090105,0.901183,-0.525272
0.894591,0.847684,-0.804337
0.034348,0.761822,-1.288427
0.074311,0.770138,-0.875916
0.767697,0.162417,1.363811
0.9149,0.844541,-0.649176
0.135378,0.512779,-0.1155
0.501411,0.132341,3.110113
0.197452,0.750835,-0.969277
0.710796,0.493797,-0.240848
0.646204,0.051438,0.884993
0.729625,0.380453,-1.509217
0.419318,0.744198,0.118495
0.093355,0.667475,-0.069467
0.152377,0.866682,-0.710057
0.63122,0.277211,2.439129
0.972778,0.168658,1.383849
0.853376,0.820386,-1.809466
0.295216,0.731258,-0.777303
0.53489,0.930648,-0.819057
0.128573,0.244587,0.151785
0.666651,0.278859,2.080988
0.56434,0.109346,0.98204
0.251194,0.386252,1.788002
0.867338,0.165332,-0.453082
0.340261,0.817777,-0.422846
0.475395,0.448402,0.604368
0.86479,0.455787,-1.24967
0.668818,0.214298,2.890669
0.38323,0.677867,0.253649
0.226719,0.42533,0.424045
0.568719,0.670451,-1.375029
0.340139,0.58677,-2.668833
0.397177,0.083314,3.028429
0.531121,0.492866,0.430462
0.461814,0.925826,-0.376657
0.891386,0.534371,-0.012781
0.514153,0.558145,-0.788436
0.039689,0.17145,0.39106
0.843381,0.419684,-0.426207
0.311101,0.27071,2.00167
0.647608,0.966735,-0.377658
0.288624,0.914427,-1.248548
0.101457,0.755337,-0.77888
0.979095,0.366369,-0.550935
0.940337,0.233539,2.386531
0.990356,0.564874,0.566765
0.214176,0.850523,-0.714088
0.065644,0.45568,1.510463
0.757488,0.342748,-0.132585
0.250507,0.53872,-1.675784
0.384222,0.145785,1.899935
0.297444,0.047303,1.278785
0.242725,0.800626,-1.248788
0.309758,0.846693,-0.804261
0.028305,0.125856,0.15858
0.045777,0.199283,0.624184
0.632517,0.510445,-0.883639
0.054429,0.367468,1.539711
0.847791,0.404471,0.02765
0.139361,0.433387,-0.848147
0.235233,0.628519,-2.59903
0.566217,0.074784,1.258887
0.720455,0.559609,-0.701167
0.575372,0.465675,-0.159583
0.952529,0.498558,-0.157694
0.091203,0.609445,1.359821
0.484611,0.476539,0.476593
0.548745,0.020279,0.738526
0.220691,0.397269,1.735855
0.110719,0.701808,-1.069545
0.151415,0.380224,0.251036
0.592798,0.178515,1.773435
0.641154,0.025132,1.172933
0.494362,0.805539,-1.102127
0.313222,0.601755,-2.524618
0.941665,0.310491,1.442137
0.221729,0.646311,-2.350534
0.182605,0.13843,0.025923
0.288334,0.71841,-1.000684
0.870344,0.522133,-0.266682
0.462318,0.664607,0.123531
0.604807,0.07863,1.434637
0.750378,0.447822,-1.131947
0.566873,0.115465,0.883857
0.314168,0.189197,1.323187
0.682841,0.196277,2.544901
0.655711,0.480888,-0.857677
0.150774,0.65568,-0.619765
0.755489,0.265583,1.802976
0.364691,0.923583,-0.885262
0.014374,0.120119,0.193229
0.721736,0.695232,-2.539478
0.657633,0.740795,-2.036551
0.169207,0.554299,-0.821348
0.255497,0.47541,-0.653064
0.634424,0.236423,2.917405
0.755642,0.724361,-3.051698
0.653193,0.150561,1.371108
0.557473,0.306111,1.981694
0.495598,0.312398,1.40424
0.118761,0.906111,-0.924779
0.961257,0.299168,1.579143
0.843717,0.042115,1.373324
0.462226,0.977493,-0.552928
0.954711,0.914595,-0.767039
0.443412,0.826566,-1.612249
0.485145,0.260456,1.482759
0.069337,0.701839,-0.249307
0.396765,0.021149,1.215206
0.066117,0.811307,-1.064864
0.899138,0.156756,-0.143264
0.611826,0.281453,2.498549
0.430854,0.861723,-2.135284
0.001419,0.911223,-0.484865
0.987213,0.325734,0.383689
0.950561,0.457832,-0.424732
0.543755,0.658152,-1.021082
0.494316,0.858152,-1.579521
0.169848,0.405814,0.067769
0.284337,0.423529,0.047849
0.874479,0.29662,0.926064
0.420401,0.630854,-0.509913
0.753124,0.696223,-2.775819
0.551125,0.038239,1.004068
0.40322,0.228763,2.015013
0.674708,0.831434,0.06933
0.197543,0.237675,1.251622
0.280201,0.104768,1.724202
0.278279,0.374243,1.687611
0.401373,0.527764,-1.816357
0.943236,0.544228,1.024738
0.126787,0.959899,-1.818897
0.871611,0.723247,-3.048865
0.823529,0.887388,-1.219701
0.728511,0.420294,-1.434304
0.869673,0.655131,-1.405384
0.254734,0.775387,-1.699756
0.94551,0.259709,2.178001
0.64419,0.292241,1.61454
0.927413,0.264714,1.953962
0.523415,0.917281,-0.723313
0.410376,0.040513,1.950942
0.016419,0.878279,-1.180586
0.46775,0.730465,-0.980473
0.319234,0.48513,-1.809436
0.853208,0.762646,-3.182984
0.069261,0.019699,-0.276644
0.908125,0.571481,0.963481
0.082734,0.90367,-0.385196
0.074434,0.200122,0.358331
0.57261,0.759213,-1.186457
0.685603,0.934401,-0.245812
0.550454,0.448798,0.519596
0.456794,0.106264,4.632907
0.96733,0.986465,-2.324894
0.991806,0.152575,1.285585
0.066682,0.80383,-1.079231
0.563333,0.266346,2.853489
0.951843,0.877867,-1.007575
0.170169,0.814786,-0.18674
0.722744,0.56321,-0.785793
0.780484,0.604318,-2.315886
0.936172,0.018662,-0.598702
0.109102,0.430564,0.111908
0.582269,0.744488,-1.157393
0.119432,0.143404,-0.419296
0.897612,0.422721,-0.07263
0.862882,0.485161,-1.161342
0.839597,0.688594,-2.331708
0.322515,0.836683,-0.820726
0.4934,0.057679,2.596958
0.582361,0.621805,-0.191178
0.662486,0.073152,0.72973
0.540581,0.446525,0.717769
0.603235,0.332799,0.671996
0.857893,0.104387,0.356171
0.826322,0.238437,1.21803
0.898695,0.009247,-0.010442
0.132647,0.063523,0.051837
0.293126,0.108629,1.780549
0.877317,0.750454,-3.000916
0.20441,0.002548,0.191368
0.605478,0.608499,-0.354294
0.921431,0.203326,1.860889
0.287419,0.628473,-2.770217
0.584619,0.596185,-0.515462
0.224247,0.657313,-2.413881
0.36524,0.425605,-0.659309
0.894896,0.848447,-0.780258
0.050446,0.723125,-0.235735
0.27776,0.819562,-1.064012
0.300816,0.00383,1.528747
0.992294,0.151095,1.264149
0.791684,0.652796,-2.911918
0.583902,0.251835,2.720234
0.841276,0.940444,-0.359243
0.625299,0.422873,-0.669903
0.191455,0.990219,-2.171177
0.959838,0.315389,0.858715
0.718318,0.121599,1.503998
0.221683,0.115679,0.979155
0.449622,0.066484,3.781309
0.990311,0.638651,0.662722
0.816739,0.4448,-1.219087
0.138155,0.398367,-0.149151
0.541405,0.041291,0.899548
0.019791,0.799161,-1.614569
0.059586,0.869368,-1.418814
0.667842,0.349676,-0.857491
0.397299,0.67779,0.466733
0.142123,0.246296,0.06225
0.799237,0.223651,1.733696
0.861112,0.406714,-0.031371
0.449851,0.424125,0.325623
0.089158,0.692851,-0.650868
0.613107,0.86125,-1.227344
0.84062,0.568124,-0.975155
0.525536,0.989319,-0.780264
0.72221,0.970611,-0.04058
0.081361,0.057389,-0.943879
0.953704,0.287434,1.964178
0.101488,0.800122,-0.815268
0.217426,0.604669,-2.100776
0.165667,0.806638,-0.068578
0.802564,0.447166,-1.40351
0.263539,0.979751,-1.802142
0.185397,0.256672,0.697899
0.310353,0.913619,-1.173634
0.161242,0.049561,0.157308
0.222522,0.293233,1.583339
0.809613,0.579202,-1.402179
0.424659,0.738796,0.015147
0.888884,0.767742,-2.33862
0.400671,0.18938,1.690798
0.619699,0.972366,-1.056665
0.29575,0.185733,1.994209
0.503182,0.600885,-1.17377
0.134447,0.671809,-0.709439
0.934188,0.716182,-0.6821
0.826535,0.960311,0.044978
0.840604,0.952773,-0.233874
0.071611,0.295506,1.192275
0.879866,0.069337,1.027064
0.925673,0.307179,1.323869
0.747875,0.348272,-0.55923
0.305623,0.864134,-0.674071
0.801389,0.172839,1.028592
0.305791,0.49044,-1.864053
0.465507,0.67425,-0.029756
0.517357,0.186694,1.530304
0.885603,0.598169,-0.023338
0.697505,0.766506,-1.820747
0.42652,0.899779,-1.418363
0.002548,0.045106,-2.080804
0.141894,0.124437,-0.672856
0.42565,0.357549,1.616516
0.52845,0.974411,-0.861791
0.231891,0.284672,1.665959
0.577142,0.543801,-0.859062
0.469841,0.20383,2.134768
0.698482,0.754162,-2.125898
0.381109,0.51519,-1.821905
0.697597,0.553613,-0.20388
0.832486,0.64622,-1.713588
0.602823,0.120195,1.268617
0.349126,0.0374,1.609315
0.556817,0.108522,1.133465
0.78677,0.639536,-2.893454
0.404379,0.444541,-0.837489
0.833524,0.837644,-1.413127
0.861555,0.590295,-0.45627
0.341329,0.403326,0.07516
0.58584,0.226383,2.537227
0.862623,0.947631,-0.134002
0.016281,0.504845,1.39409
0.233524,0.504128,-1.329707
0.181308,0.943542,-1.401416
0.058122,0.981537,-0.130564
0.26569,0.572869,-1.762195
0.643671,0.129808,1.442147
0.742779,0.519142,-0.706362
0.512673,0.425147,0.567726
0.338384,0.276707,2.089269
0.113634,0.551324,0.50835
0.260105,0.682689,-2.428992
0.206531,0.642329,-1.804272
0.001205,0.742809,-0.458463
0.09482,0.57612,1.226418
0.254765,0.013474,0.417573
0.650156,0.149767,1.378032
0.120455,0.930327,-1.30663
0.268223,0.118303,1.826444
0.257664,0.83151,-1.284638
0.687816,0.495247,0.055797
0.734478,0.092576,1.201104
0.721126,0.618555,-1.771183
0.480125,0.003128,1.340543
0.895125,0.146609,-0.188021
0.020432,0.774121,-1.532115
0.318135,0.268101,2.113831
0.738293,0.203845,2.179061
0.84271,0.365637,1.172327
0.396704,0.400488,0.161486
0.441321,0.148684,3.633333
0.713588,0.441489,-1.140883
0.136584,0.705516,-0.949366
0.620233,0.622705,-0.295068
0.731411,0.937728,-0.718724
0.326772,0.382605,1.17302
0.894423,0.077729,0.996458
0.365637,0.451682,-1.319625
0.019806,0.018814,-2.388583
0.26862,0.541848,-1.594274
0.425147,0.456321,-0.508132
0.788144,0.07454,1.263798
0.246433,0.03949,0.312762
0.247791,0.366293,1.902835
0.158831,0.981216,-1.993713
0.213642,0.235386,1.842715
0.755352,0.917708,-1.004273
0.680232,0.671794,-1.448795
0.785748,0.938445,-0.533567
0.357519,0.123751,1.903408
0.942489,0.445243,-0.216039
0.605112,0.432563,-0.826485
0.004868,0.522515,1.168069
0.670726,0.121721,1.263973
0.409277,0.22327,2.094835
0.320836,0.135805,1.691131
0.3122,0.933898,-1.628317
0.981109,0.242832,1.340753
0.133806,0.113649,-0.471219
0.20824,0.064317,-0.041642
0.746899,0.432578,-1.408481
0.427787,0.383215,0.616963
0.698802,0.429252,-1.247023
0.320409,0.068894,1.813715
0.762463,0.589776,-1.604356
0.909346,0.18378,1.016371
0.795575,0.660853,-2.792295
0.754604,0.952514,-0.482591
0.524788,0.448585,0.857745
0.067689,0.891524,-0.752174
0.020279,0.735332,-0.249617
0.786709,0.455894,-1.251006
0.7122,0.655192,-1.877062
0.234745,0.535225,-1.722286
0.575845,0.926131,-0.622468
0.069306,0.425269,1.361902
0.877562,0.577432,-0.051744
0.52076,0.833799,-1.395698
0.561196,0.179461,1.459423
0.792615,0.512779,-1.655111
0.586465,0.126513,1.014268
0.344152,0.669276,-0.9347
0.46981,0.19556,2.288037
0.327489,0.68777,-0.589461
0.258396,0.855161,-0.966047
0.579232,0.378485,0.052993
0.587457,0.150561,1.32298
0.58938,0.470726,-0.554895
0.290318,0.730831,-0.917643
0.553841,0.963607,-1.206702
0.51371,0.453788,0.854879
0.765881,0.733227,-3.421153
0.759258,0.927718,-0.792422
0.07863,0.920211,-0.264934
0.018402,0.915694,-0.180383
0.551293,0.72752,-1.461207
0.798291,0.63743,-2.552126
0.117784,0.515633,0.194263
0.677409,0.555291,-0.33111
0.501488,0.109194,3.3695
0.912886,0.899168,-1.046759
0.717311,0.245594,2.074835
0.121874,0.335225,0.500721
0.588785,0.681346,-1.185025
0.229328,0.828153,-0.965206
0.807233,0.402304,-0.239017
0.209155,0.04065,0.173724
0.948196,0.407111,-0.221382
0.78967,0.219699,1.775363
0.51281,0.309468,1.475256
0.312184,0.00824,1.806846
0.945449,0.307454,1.540237
0.66424,0.638178,-0.870644
0.122591,0.247715,0.413531
0.51429,0.845563,-1.500778
0.921721,0.495827,0.225842
0.138811,0.234318,-0.08572
0.963638,0.912398,-0.648774
0.43032,0.880491,-1.69961
0.219516,0.483131,-1.296699
0.157855,0.077577,-0.180368
0.232181,0.152712,1.195589
0.892149,0.648539,-0.766468
0.273335,0.06836,0.693354
0.115602,0.810224,-0.787318
0.161852,0.551446,-0.749281
0.095613,0.979141,-1.381596
0.796826,0.459663,-1.271765
0.755444,0.65185,-3.015016
0.806607,0.282704,1.930839
0.17142,0.72221,-0.843355
0.887816,0.548379,0.055094
0.293187,0.579263,-2.213334
0.740429,0.9467,-0.527125
0.42652,0.707378,0.546565
0.364828,0.421485,-0.584728
0.488319,0.224414,1.54416
0.376394,0.837781,-1.202875
0.082399,0.641184,0.923079
0.436606,0.526802,-1.034895
0.50576,0.932876,-0.509712
0.098894,0.245624,0.761901
0.869139,0.742657,-3.261264
0.439307,0.760723,-0.496933
0.910811,0.532143,0.130205
0.395727,0.974243,-0.591136
0.375647,0.260548,2.068129
0.585504,0.435782,-0.815364
0.392264,0.905303,-1.401043
0.518151,0.57969,-0.613118
0.621103,0.443595,-0.867594
0.099886,0.345861,0.705945
0.26183,0.983322,-1.836844
0.717754,0.108415,1.387245
0.247425,0.510887,-1.44902
0.897826,0.170626,0.190667
0.429786,0.68838,0.480077
0.336126,0.273289,2.100134
0.057496,0.908644,-0.360838
0.890181,0.355413,0.970475
0.864118,0.357336,1.186549
0.4448,0.371283,0.823998
0.603159,0.187686,2.111803
0.766644,0.628794,-3.075432
0.808621,0.907164,-0.833886
0.325704,0.973816,-2.145618
0.58822,0.868742,-1.298004
0.544442,0.289448,2.380604
0.133364,0.124163,-0.716394
0.683223,0.434821,-0.963982
0.241749,0.23473,2.50928
0.125689,0.199802,-0.11649
0.706279,0.867659,-0.554362
0.074556,0.834333,-1.063385
0.61323,0.755642,-1.396138
0.377569,0.917464,-0.96455
0.206592,0.379492,1.811505
0.195163,0.385214,1.213277
0.770306,0.88217,-1.420745
0.743191,0.971618,0.121751
0.095232,0.90428,-0.607104
0.610285,0.341405,0.324839
0.425254,0.507454,-1.165032
0.627192,0.260578,2.660327
0.913512,0.431571,-0.067274
0.618448,0.966278,-0.971174
0.300282,0.584817,-2.327525
0.699718,0.883268,-0.521574
0.629404,0.975418,-1.008376
0.356817,0.074739,2.151161
0.563867,0.372137,0.287828
0.545769,0.337652,0.832729
0.678477,0.031876,1.24084
0.021637,0.562219,1.380017
0.258762,0.478172,-0.749681
0.460273,0.4271,0.502089
0.429175,0.377356,0.809793
0.778637,0.754528,-3.153146
0.086122,0.129259,-0.596111
0.998367,0.482872,-0.384498
0.943328,0.147555,0.518659
0.267552,0.093263,1.254998
0.13959,0.894865,-0.805378
0.657877,0.05951,0.671853
0.1664,0.905501,-0.816951
0.201099,0.66157,-1.58809
0.844831,0.563104,-0.859501
0.512474,0.753689,-0.736452
0.905333,0.310307,1.117877
0.598672,0.705638,-1.333571
0.733349,0.739788,-2.664967
0.008133,0.051499,-1.764806
0.421469,0.038407,2.232375
0.671382,0.255253,2.932013
0.882567,0.015335,0.516216
0.939849,0.422202,-0.186122
0.739895,0.223499,2.005759
0.290562,0.884154,-0.864592
0.516594,0.498421,0.461971
0.412131,0.459586,-0.907667
0.737804,0.518593,-0.609425
0.391714,0.000732,0.95859
0.084825,0.204257,0.280927
0.889708,0.632837,-0.37038
0.769131,0.868544,-1.454868
0.932204,0.488334,0.179869
0.577432,0.979431,-1.408819
0.214298,0.44419,-0.163073
0.137774,0.026688,-0.026302
0.846601,0.24686,1.031412
0.159808,0.362325,0.550486
0.381338,0.697581,0.650828
0.696895,0.280217,1.658144
0.001785,0.3458,1.782656
0.022858,0.426322,1.693745
0.594339,0.839322,-1.379485
0.170535,0.632166,-0.752025
0.00444,0.637446,0.690856
0.610254,0.590204,-0.625901
0.461265,0.035187,2.287286
0.859815,0.087663,0.455408
0.11931,0.436622,-0.346305
0.556588,0.594614,-0.471363
0.123598,0.195438,-0.150178
0.564187,0.657328,-1.050586
0.36463,0.091356,2.45777
0.260456,0.080385,0.753064
0.593164,0.946319,-0.717822
0.064576,0.757183,-0.876692
0.528145,0.758175,-0.458546
0.254292,0.142504,1.662488
0.682628,0.336858,-0.736892
0.048325,0.510567,1.490134
0.033173,0.309407,1.171418
0.530526,0.09427,2.187069
0.835859,0.325429,1.852967
0.401892,0.987304,-0.473316
0.377707,0.164279,1.214472
0.869825,0.370214,0.804539
0.95877,0.978561,-2.037097
0.849546,0.235523,0.950314
0.628214,0.601816,-0.414778
0.449317,0.680797,0.142585
0.297688,0.606287,-2.636388
0.723735,0.507851,-0.587092
0.428855,0.089479,4.030962
0.915694,0.322515,0.773645
0.834226,0.042466,1.252678
0.09221,0.023743,0.000347
0.161288,0.195621,0.069563
0.412558,0.139666,2.99024
0.823285,0.54139,-1.448722
0.269398,0.121523,1.795997
0.331884,0.881712,-1.060484
0.937728,0.850843,-0.850014
0.510613,0.420447,0.563606
0.106661,0.787457,-0.669912
0.321569,0.704128,-0.5783
0.839536,0.109392,0.16788
0.549355,0.101198,1.434929
0.851423,0.447379,-1.166525
0.689586,0.197726,2.513094
0.830564,0.445792,-1.149052
0.726177,0.654597,-2.274693
0.17145,0.7196,-0.809278
0.242527,0.708171,-1.760812
0.515618,0.04538,1.315267
0.233387,0.136568,1.311304
0.223316,0.718715,-1.412317
0.17937,0.570123,-0.77086
