x,y,predicted values
0.175525,0.267552,0.684029
0.184512,0.466285,-0.72583
0.558389,0.827298,-1.492531
0.782589,0.547845,-1.511637
0.876661,0.665171,-1.437124
0.993469,0.349477,-0.040053
0.810758,0.665888,-2.805606
0.202396,0.688167,-1.465566
0.235355,0.766766,-1.533483
0.288304,0.120455,1.507215
0.408804,0.697108,0.609851
0.641901,0.053254,1.198632
0.283879,0.74931,-1.333243
0.922408,0.270436,1.571646
0.659373,0.935409,-0.20679
0.796353,0.425406,-1.354951
0.62356,0.943191,-0.709136
0.486229,0.509239,0.346656
0.442176,0.813367,-0.99104
0.636316,0.224369,2.973626
0.897642,0.298268,1.204624
0.249424,0.591302,-1.905895
0.298878,0.350896,1.711954
0.850858,0.997406,0.328324
0.727825,0.217288,2.450666
0.899825,0.247608,1.045088
0.759579,0.880568,-1.288348
0.364187,0.642679,-1.474518
0.61033,0.471473,-0.752601
0.923217,0.755123,-1.45194
0.415366,0.386175,0.895641
0.138216,0.121721,-0.24835
0.350622,0.174746,0.923787
0.77937,0.786709,-2.50609
0.743343,0.66276,-2.860059
0.852766,0.506661,-1.515797
0.54464,0.405509,0.185217
0.129595,0.868544,-1.026751
0.536233,0.259831,2.132175
0.960769,0.742565,-0.337931
0.926223,0.048798,0.591864
0.797726,0.520378,-1.69404
0.92958,0.819867,-0.959458
0.58764,0.557824,-0.629562
0.680491,0.049622,1.330734
0.594293,0.816602,-1.18173
0.267842,0.485222,-0.808896
0.299107,0.250263,2.221686
0.762325,0.429603,-1.791573
0.573587,0.608316,-0.55304
0.26186,0.055238,0.329598
0.457282,0.966201,-0.556498
0.589563,0.195453,1.731168
0.991669,0.029206,-0.121683
0.315328,0.962585,-1.766682
0.679301,0.393194,-1.219223
0.153613,0.575814,-0.186214
0.330861,0.829389,-0.987953
0.97615,0.597375,0.556584
0.611231,0.600641,-0.662737
0.198444,0.845518,-0.758132
0.748409,0.801831,-1.814869
0.546761,0.536828,-0.257821
0.415137,0.625895,-1.073178
0.887343,0.60766,-0.335267
0.127169,0.740734,-1.061577
0.700481,0.42121,-1.65412
0.450752,0.449836,-0.194616
0.471595,0.265843,1.344724
0.468894,0.724178,-0.4713
0.77322,0.799802,-2.139279
0.895247,0.15259,-0.246717
0.78645,0.258869,1.910913
0.710536,0.820432,-0.98093
0.720546,0.988098,-0.209313
0.196429,0.58468,-1.182151
0.547326,0.70425,-1.210307
0.92549,0.902846,-1.25154
0.122469,0.635752,0.332937
0.568627,0.091646,1.357917
0.528756,0.508629,0.354197
0.137896,0.875578,-0.989273
0.918273,0.513619,-0.178158
0.942565,0.641886,0.55983
0.0336,0.451316,1.6471
0.469261,0.022232,2.137925
0.272145,0.032288,0.650214
0.830732,0.16846,0.086466
0.139208,0.011658,0.25304
0.861738,0.815122,-2.096543
0.74844,0.937881,-0.855291
0.132692,0.410239,0.026532
0.868391,0.634119,-0.950262
0.194797,0.119173,0.184723
0.767575,0.161334,1.511901
0.249393,0.996704,-2.010971
0.420218,0.48629,-0.909527
0.256504,0.634531,-2.765772
0.56022,0.550668,-0.36342
0.63473,0.089158,1.306121
0.493523,0.358129,0.944981
0.335653,0.8056,-0.859595
0.9178,0.26389,1.458354
0.760571,0.45272,-1.574257
0.292729,0.673533,-2.392487
0.662226,0.252216,3.284995
0.838163,0.571359,-1.358704
0.609308,0.333455,0.855825
0.194858,0.425437,0.243362
0.890303,0.164599,-0.215248
0.804623,0.401404,-0.579312
0.79942,0.847303,-1.733277
