x,y,predicted values
0.915816,0.878721,-2.498282
0.532311,0.960235,-1.636704
0.769207,0.681819,-2.007081
0.086748,0.447715,1.379091
0.89453,0.824842,-2.464174
0.985672,0.800519,-1.817791
0.056504,0.451209,1.612994
0.617258,0.529763,0.859367
0.242817,0.7028,-0.270772
0.746563,0.343877,1.968042
0.937652,0.88014,-2.405778
0.230732,0.09839,-0.356788
0.229236,0.514534,0.976311
0.326574,0.085466,0.639997
0.185534,0.192752,-0.035803
0.376318,0.15259,1.40897
0.169223,0.945876,-1.196275
0.008667,0.775158,0.355426
0.821607,0.494545,0.010459
0.887633,0.02179,2.224547
0.458595,0.991211,-1.650444
0.418784,0.608286,0.019484
0.346792,0.562646,0.112527
0.380346,0.123461,1.450699
0.229786,0.85153,-0.786555
0.328374,0.543511,0.319325
0.340627,0.67747,-0.122854
0.464775,0.896651,-1.200825
0.718242,0.129107,2.655769
0.114611,0.838865,-0.445299
0.166461,0.087663,-0.775651
0.618265,0.138491,2.473648
0.246555,0.669581,-0.223716
0.534279,0.552789,0.994961
0.549264,0.259693,2.947145
0.113649,0.624887,1.467791
0.434501,0.845182,-1.161447
0.626505,0.189792,2.887965
0.738796,0.026307,2.47605
0.643336,0.085725,2.311944
0.209445,0.622263,0.470939
0.450507,0.03151,1.929742
0.555718,0.931868,-1.565064
0.914626,0.743572,-2.012701
0.650263,0.759869,-1.587168
0.687266,0.750561,-1.933378
0.324346,0.64033,-0.264782
0.298848,0.583505,0.129976
0.135241,0.540764,1.375245
0.651469,0.857435,-1.581699
0.253574,0.909667,-1.108938
0.656474,0.009354,2.079293
0.984451,0.404364,0.586946
0.602335,0.228702,3.070296
0.012589,0.34345,1.038348
0.968322,0.825406,-2.01678
0.231235,0.942809,-1.198098
0.26215,0.349828,1.822682
0.271214,0.030793,-0.141549
0.66688,0.692317,-1.01397
0.29633,0.183597,1.000357
0.221576,0.314412,1.34804
0.570306,0.921157,-1.535826
0.475608,0.292348,2.610938
0.0907,0.428611,1.277072
0.61677,0.178576,2.730203
0.075547,0.739437,0.679317
0.627436,0.834241,-1.394382
0.620523,0.419486,1.5741
0.124407,0.404547,0.940098
0.9028,0.966293,-2.240499
0.565423,0.599817,0.62741
